"year","exp_level","emp_type","salary","comp_loc","comp_size"
2022,"SE","FT",75000,"US","M"
2022,"MI","FT",75000,"US","M"
2022,"MI","FT",92350,"GB","M"
2022,"MI","FT",75000,"US","M"
2022,"MI","FT",75000,"US","M"
2022,"SE","FT",92350,"GB","M"
2022,"SE","FT",92350,"GB","M"
2022,"MI","FT",92350,"GB","M"
2022,"MI","FT",75000,"US","M"
2022,"MI","FT",75000,"US","M"
2022,"MI","FT",92350,"GB","M"
2022,"MI","FT",92350,"GB","M"
2022,"MI","FT",92350,"GB","M"
2022,"MI","FT",92350,"GB","M"
2022,"MI","FT",75000,"CA","M"
2022,"MI","FT",75000,"US","L"
2022,"MI","FT",75000,"CA","S"
2021,"SE","FT",88654,"DK","L"
2021,"SE","FT",103160,"GB","S"
2021,"MI","FT",88654,"BE","M"
2021,"MI","FT",88654,"DE","L"
2021,"MI","FT",75000,"US","L"
2023,"MI","FT",74800,"US","M"
2023,"EN","FT",74540,"US","M"
2022,"EN","FT",74540,"US","M"
2024,"EN","FT",74500,"US","M"
2023,"MI","FT",74500,"US","M"
2024,"EN","FT",74400,"US","M"
2023,"SE","FT",74400,"US","M"
2023,"SE","FT",74400,"US","M"
2023,"SE","FT",74400,"US","M"
2023,"SE","FT",74400,"US","M"
2023,"SE","FT",74400,"US","M"
2023,"SE","FT",74400,"US","M"
2023,"SE","FT",74400,"US","M"
2023,"SE","FT",74400,"US","M"
2024,"MI","FT",74300,"US","M"
2024,"MI","FT",74300,"US","M"
2024,"SE","FT",74300,"US","M"
2024,"EN","FT",74300,"US","M"
2023,"EN","FT",74300,"US","M"
2024,"MI","FT",74276,"AU","M"
2024,"SE","FT",74270,"CA","M"
2024,"MI","FT",74270,"CA","M"
2023,"SE","FT",74178,"US","M"
2024,"SE","FT",92500,"GB","M"
2024,"EN","FT",74000,"US","M"
2022,"MI","FT",91118,"GB","M"
2021,"MI","FT",74000,"JP","S"
2023,"EN","FT",73900,"US","M"
2024,"EN","FT",73756,"US","M"
2024,"SE","FT",73700,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"SE","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73500,"US","M"
2023,"MI","FT",73400,"US","M"
2022,"SE","FT",77119,"GB","L"
2024,"SE","FT",81333,"LT","M"
2023,"SE","FT",79032,"LT","M"
2024,"MI","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"SE","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"MI","FT",73100,"EG","M"
2024,"MI","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"SE","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"SE","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2024,"MI","FT",73100,"US","M"
2023,"MI","FT",73100,"US","M"
2023,"SE","FT",73100,"US","M"
2023,"MI","FT",73100,"US","M"
2023,"SE","FT",73100,"US","M"
2023,"MI","FT",73100,"US","M"
2023,"MI","FT",73100,"US","M"
2023,"MI","FT",73100,"US","M"
2023,"MI","FT",73100,"US","M"
2023,"MI","FT",73100,"US","M"
2023,"MI","FT",73100,"US","M"
2023,"SE","FT",73100,"US","M"
2023,"SE","FT",73100,"US","M"
2023,"SE","FT",73100,"US","M"
2023,"SE","FT",73100,"US","M"
2023,"EN","FT",73100,"US","M"
2023,"MI","FT",73100,"US","M"
2023,"SE","FT",73100,"US","M"
2023,"MI","FT",73100,"US","M"
2023,"MI","FT",73100,"US","M"
2023,"MI","FT",73100,"US","M"
2023,"SE","FT",73100,"US","M"
2023,"MI","FT",73100,"US","M"
2024,"MI","FT",73000,"US","M"
2024,"MI","FT",73000,"US","M"
2024,"MI","FT",73000,"US","M"
2024,"MI","FT",73000,"US","M"
2024,"MI","FT",73000,"US","M"
2023,"EN","FT",73000,"US","M"
2023,"MI","FT",73000,"US","M"
2023,"SE","FT",73000,"US","M"
2023,"MI","FT",89819,"GB","M"
2023,"MI","FT",73000,"US","M"
2023,"SE","FT",73000,"CA","M"
2022,"EN","FT",73000,"US","M"
2021,"MI","FT",73000,"US","L"
2024,"MI","FT",72870,"US","M"
2024,"MI","FT",72700,"US","M"
2023,"MI","FT",72700,"US","M"
2024,"SE","FT",72600,"US","M"
2024,"MI","FT",72500,"US","M"
2024,"SE","FT",72500,"US","M"
2023,"EN","FT",72500,"US","M"
2021,"EN","FT",72500,"US","L"
2023,"MI","FT",72409,"US","M"
2023,"MI","FT",72409,"US","M"
2023,"MI","FT",72400,"GB","M"
2024,"MI","FT",72360,"US","M"
2024,"MI","FT",80400,"LV","M"
2023,"MI","FT",78125,"LV","M"
2023,"SE","FT",72250,"US","M"
2024,"MI","FT",72240,"US","M"
2024,"EN","FT",72200,"US","M"
2023,"SE","FT",72200,"US","M"
2024,"EN","FT",80142,"NL","M"
2024,"EN","FT",72100,"US","M"
2024,"MI","FT",72100,"US","M"
2024,"MI","FT",72000,"US","M"
2024,"EN","FT",72000,"US","M"
2024,"EN","FT",72000,"US","M"
2024,"EN","FT",72000,"US","M"
2023,"MI","FT",72000,"US","M"
2023,"MI","FT",72000,"VN","M"
2023,"EN","FT",72000,"US","M"
2023,"SE","FT",72000,"US","M"
2023,"SE","FT",72000,"BR","M"
2023,"SE","FT",77737,"ES","M"
2023,"SE","FT",77737,"DE","L"
2023,"SE","FT",72000,"US","M"
2023,"EX","FT",72000,"MX","S"
2023,"MI","FT",72000,"CO","M"
2023,"SE","FT",72000,"US","M"
2023,"SE","FT",72000,"AR","M"
2023,"SE","FT",72000,"US","M"
2023,"SE","FT",72000,"CO","M"
2023,"SE","FT",72000,"CA","M"
2023,"MI","FT",72000,"MX","M"
2023,"SE","FT",77737,"LV","M"
2023,"SE","FT",77737,"LV","M"
2023,"MI","FT",72000,"US","M"
2023,"SE","FT",72000,"US","L"
2022,"MI","FT",75648,"DE","S"
2020,"EN","FT",72000,"US","L"
2024,"EN","FT",71958,"US","M"
2023,"EX","FT",71908,"US","M"
2023,"EN","FT",71908,"US","M"
2023,"EN","FT",71907,"US","M"
2023,"EN","FT",71907,"US","M"
2024,"SE","FT",79765,"NL","M"
2024,"SE","FT",79653,"DE","M"
2023,"EN","FT",71615,"US","M"
2024,"MI","FT",71500,"US","M"
2023,"SE","FT",71500,"US","M"
2023,"SE","FT",71400,"US","M"
2024,"SE","FT",71250,"US","M"
2023,"SE","FT",71200,"US","M"
2024,"SE","FT",88973,"US","M"
2024,"SE","FT",71000,"US","M"
2024,"SE","FT",71000,"CA","M"
2024,"EN","FT",71000,"US","M"
2023,"SE","FT",71000,"US","M"
2023,"MI","FT",71000,"US","M"
2023,"SE","FT",70960,"US","M"
2023,"MI","FT",70900,"US","M"
2024,"SE","FT",70800,"US","M"
2023,"MI","FT",70800,"US","M"
2023,"EN","FT",70800,"US","M"
2023,"EN","FT",70800,"US","M"
2023,"MI","FT",70800,"US","M"
2024,"MI","FT",70692,"US","M"
2024,"MI","FT",70650,"US","M"
2023,"MI","FT",70600,"US","M"
2022,"SE","FT",70500,"US","M"
2023,"SE","FT",70374,"US","M"
2023,"SE","FT",70374,"US","M"
2024,"MI","FT",70230,"AU","M"
2024,"MI","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"EN","FT",70000,"US","M"
2024,"MI","FT",87500,"GB","M"
2024,"EN","FT",70000,"US","M"
2024,"SE","FT",87500,"GB","M"
2024,"MI","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"MI","FT",87500,"GB","M"
2024,"SE","FT",87500,"GB","M"
2024,"EN","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"EN","FT",70000,"US","M"
2024,"EN","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"MI","FT",77777,"AT","M"
2024,"EN","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"SE","FT",77777,"FI","L"
2024,"MI","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"SE","FT",87500,"GB","M"
2024,"MI","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"EN","FT",70000,"US","M"
2024,"EN","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"EN","FT",70000,"US","M"
2024,"SE","FT",70000,"US","M"
2024,"EN","FT",77777,"DE","M"
2024,"MI","FT",70000,"US","M"
2024,"SE","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"SE","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"EN","FT",70000,"US","M"
2024,"EN","FT",70000,"US","M"
2024,"SE","FT",70000,"US","M"
2024,"EN","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"MI","FT",70000,"US","M"
2024,"SE","FT",77777,"PT","M"
2023,"EN","FT",70000,"US","M"
2023,"SE","FT",86128,"GB","M"
2023,"MI","FT",70000,"US","M"
2023,"SE","FT",70000,"US","M"
2023,"MI","FT",86128,"GB","M"
2023,"SE","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"EN","FT",70000,"US","M"
2023,"SE","FT",70000,"US","M"
2023,"MI","FT",70000,"PH","M"
2023,"MI","FT",70000,"US","M"
2023,"SE","FT",75577,"IE","L"
2023,"MI","FT",70000,"US","M"
2023,"MI","FT",86128,"GB","M"
2023,"SE","FT",70000,"US","M"
2023,"EN","FT",70000,"US","M"
2023,"SE","FT",70000,"CO","M"
2023,"MI","FT",70000,"US","M"
2023,"EX","FT",70000,"US","M"
2023,"SE","FT",70000,"US","M"
2023,"EX","FT",70000,"US","M"
2023,"MI","FT",75577,"NL","M"
2023,"SE","FT",70000,"US","M"
2023,"EX","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"EN","FT",70000,"US","M"
2023,"MI","FT",86128,"GB","M"
2023,"MI","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"MI","FT",86128,"CA","M"
2023,"MI","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"SE","FT",70000,"US","M"
2023,"SE","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"MI","FT",86128,"GB","M"
2023,"SE","FT",75577,"IT","M"
2023,"EX","FT",70000,"US","M"
2023,"SE","FT",70000,"US","M"
2023,"MI","FT",86128,"GB","L"
2023,"MI","FT",70000,"FR","M"
2023,"SE","FT",70000,"US","M"
2023,"SE","FT",70000,"US","M"
2023,"MI","FT",86128,"GB","M"
2023,"SE","FT",70000,"US","M"
2023,"SE","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"SE","FT",70000,"US","M"
2023,"MI","FT",86128,"GB","M"
2023,"MI","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"SE","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"MI","FT",86128,"GB","M"
2023,"MI","FT",70000,"US","M"
2023,"SE","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"EN","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"MI","FT",86128,"GB","M"
2023,"SE","FT",70000,"US","M"
2023,"EN","FT",51861,"CA","L"
2023,"SE","FT",70000,"US","M"
2023,"MI","FT",86128,"GB","M"
2022,"MI","FT",73546,"DE","M"
2023,"EN","FT",70000,"US","M"
2023,"MI","FT",86128,"GB","M"
2023,"SE","FT",70000,"US","M"
2023,"EN","FT",70000,"AU","L"
2023,"SE","FT",70000,"US","M"
2023,"MI","FT",75577,"SI","M"
2023,"MI","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2023,"SE","FT",75577,"PT","L"
2023,"SE","FT",75577,"FR","M"
2023,"MI","FT",86128,"GB","M"
2023,"MI","FT",70000,"US","M"
2023,"SE","FT",70000,"US","M"
2023,"MI","FT",70000,"US","M"
2022,"MI","FT",70000,"US","M"
2022,"SE","FT",73546,"ES","M"
2022,"SE","FT",70000,"US","M"
2022,"SE","FT",70000,"US","M"
2022,"SE","FT",70000,"US","M"
2022,"SE","FT",70000,"US","M"
2022,"SE","FT",70000,"US","M"
2022,"SE","FT",70000,"US","M"
2022,"SE","FT",73546,"FR","M"
2022,"MI","FT",86193,"GB","M"
2022,"SE","FT",70000,"US","M"
2022,"SE","FT",73546,"PT","M"
2022,"MI","FT",73546,"NL","L"
2022,"MI","FT",73546,"GR","M"
2022,"MI","FT",86193,"GB","M"
2022,"MI","FT",73546,"ES","M"
2022,"SE","FT",70000,"US","M"
2022,"SE","FT",86193,"GB","M"
2022,"MI","FT",73546,"ES","M"
2022,"MI","FT",86193,"GB","M"
2022,"MI","FT",73546,"GR","M"
2022,"MI","FT",86193,"GB","M"
2021,"SE","FT",82744,"BE","M"
2020,"EN","FT",70000,"US","L"
2020,"EX","FT",79833,"ES","L"
2021,"EN","FT",70000,"US","M"
2021,"SE","FT",96282,"GB","L"
2020,"MI","FT",79833,"DE","L"
2021,"MI","FT",69999,"CZ","L"
2024,"MI","FT",69800,"US","M"
2024,"MI","FT",69800,"US","M"
2024,"MI","FT",69785,"US","M"
2024,"SE","FT",69600,"US","M"
2023,"MI","FT",69570,"US","M"
2023,"MI","FT",69570,"US","M"
2023,"EN","FT",69525,"US","M"
2023,"EN","FT",69500,"US","M"
2023,"SE","FT",75038,"ES","M"
2024,"EN","FT",69400,"US","M"
2024,"MI","FT",69300,"CA","M"
2023,"MI","FT",69139,"US","M"
2024,"MI","FT",69000,"US","M"
2024,"EN","FT",69000,"US","M"
2024,"MI","FT",69000,"CA","M"
2024,"MI","FT",69000,"US","M"
2023,"MI","FT",69000,"US","M"
2023,"MI","FT",69000,"US","M"
2022,"SE","FT",69000,"US","M"
2024,"MI","FT",68975,"CA","M"
2024,"MI","FT",68850,"US","M"
2024,"MI","FT",68740,"US","M"
2024,"MI","FT",68637,"US","M"
2023,"SE","FT",68637,"US","M"
2023,"SE","FT",68550,"US","M"
2024,"MI","FT",68400,"US","M"
2024,"SE","FT",68400,"US","M"
2024,"MI","FT",68400,"US","M"
2023,"SE","FT",68400,"US","M"
2023,"SE","FT",68400,"US","M"
2022,"SE","FT",68400,"US","M"
2024,"MI","FT",68300,"US","M"
2023,"MI","FT",68274,"US","M"
2024,"SE","FT",68195,"US","M"
2024,"SE","FT",68150,"US","M"
2024,"MI","FT",68088,"US","M"
2024,"EN","FT",68000,"US","M"
2024,"EX","FT",68000,"US","M"
2024,"MI","FT",68000,"US","M"
2024,"EN","FT",68000,"US","M"
2024,"MI","FT",68000,"US","M"
2024,"EN","FT",68000,"US","M"
2024,"EN","FT",68000,"US","M"
2023,"SE","FT",68000,"US","M"
2023,"SE","FT",68000,"US","M"
2023,"SE","FT",83667,"GB","M"
2023,"SE","FT",68000,"US","M"
2023,"SE","FT",68000,"US","M"
2023,"MI","FT",68000,"US","M"
2023,"SE","FT",68000,"US","M"
2023,"MI","FT",68000,"US","L"
2021,"MI","FT",54238,"CA","L"
2023,"MI","FT",67500,"US","M"
2023,"MI","FT",67500,"US","M"
2023,"EN","FT",67500,"US","M"
2024,"SE","FT",67275,"CA","M"
2024,"SE","FT",67200,"US","M"
2023,"SE","FT",67200,"US","M"
2024,"MI","FT",67060,"US","M"
2024,"MI","FT",67000,"US","M"
2024,"MI","FT",67000,"US","M"
2023,"SE","FT",67000,"US","M"
2023,"SE","FT",67000,"US","M"
2023,"SE","FT",72338,"DE","M"
2022,"EN","FT",67000,"CA","M"
2021,"SE","FT",79197,"DE","L"
2023,"SE","FT",66825,"US","M"
2022,"SE","FT",82280,"GB","M"
2024,"EN","FT",66820,"US","M"
2023,"MI","FT",66691,"US","M"
2024,"EN","FT",66560,"US","M"
2022,"EN","FT",51081,"CA","L"
2023,"SE","FT",71475,"IT","M"
2024,"MI","FT",66100,"US","M"
2022,"MI","FT",66100,"US","M"
2024,"SE","FT",82500,"GB","M"
2024,"EN","FT",66000,"US","M"
2024,"EN","FT",66000,"US","M"
2024,"EN","FT",66000,"US","M"
2024,"MI","FT",66000,"US","M"
2024,"EN","FT",66000,"US","M"
2023,"MI","FT",66000,"US","M"
2023,"SE","FT",66000,"US","M"
2023,"MI","FT",81206,"GB","M"
2023,"SE","FT",71259,"ES","M"
2023,"SE","FT",66000,"US","M"
2023,"SE","FT",66000,"US","M"
2022,"SE","FT",66000,"US","M"
2022,"SE","FT",69344,"PT","L"
2022,"SE","FT",66000,"US","M"
2024,"MI","FT",65800,"US","L"
2024,"MI","FT",65800,"US","L"
2024,"SE","FT",65800,"US","L"
2024,"MI","FT",65800,"US","L"
2023,"SE","FT",65800,"US","L"
2023,"MI","FT",65800,"US","L"
2023,"MI","FT",65800,"US","L"
2024,"EN","FT",65750,"US","M"
2024,"EN","FT",65750,"US","M"
2024,"EN","FT",65750,"US","M"
2024,"EN","FT",65750,"US","M"
2021,"SE","FT",77684,"FR","M"
2024,"MI","FT",65600,"US","M"
2024,"MI","FT",65600,"US","M"
2023,"SE","FT",65488,"US","M"
2023,"SE","FT",65488,"US","M"
2024,"EN","FT",65407,"CA","M"
2024,"EN","FT",65400,"US","M"
2024,"EN","FT",65400,"US","M"
2024,"SE","FT",65300,"DE","M"
2023,"MI","FT",65300,"US","M"
2023,"MI","FT",65100,"US","M"
2023,"SE","FT",79981,"GB","M"
2022,"SE","FT",80041,"GB","M"
2024,"MI","FT",65000,"CA","M"
2024,"MI","FT",65000,"US","M"
2024,"MI","FT",65000,"US","M"
2024,"SE","FT",81250,"GB","M"
2024,"EN","FT",65000,"US","M"
2024,"EN","FT",65000,"US","M"
2024,"MI","FT",81250,"GB","M"
2024,"SE","FT",81250,"GB","M"
2024,"SE","FT",81250,"GB","M"
2024,"SE","FT",81250,"GB","M"
2024,"EN","FT",65000,"US","M"
2024,"EN","FT",65000,"US","M"
2024,"MI","FT",65000,"US","M"
2024,"MI","FT",65000,"US","M"
2024,"EN","FT",65000,"US","M"
2024,"SE","FT",81250,"GB","M"
2024,"MI","FT",72222,"AT","M"
2024,"SE","FT",81250,"US","M"
2024,"MI","FT",65000,"US","M"
2024,"EN","FT",65000,"US","M"
2024,"MI","FT",65000,"US","M"
2024,"EN","FT",72222,"DE","M"
2024,"MI","FT",65000,"US","M"
2024,"SE","FT",81250,"GB","M"
2024,"MI","FT",81250,"GB","M"
2024,"MI","FT",65000,"US","M"
2024,"MI","FT",65000,"US","M"
2024,"SE","FT",81250,"US","M"
2024,"MI","FT",65000,"US","M"
2024,"MI","FT",65000,"US","M"
2024,"SE","FT",81250,"GB","M"
2023,"EN","FT",65000,"US","M"
2023,"MI","FT",65000,"US","M"
2023,"MI","FT",65000,"US","M"
2023,"EN","FT",65000,"US","M"
2023,"MI","FT",65000,"US","M"
2023,"EN","FT",65000,"US","M"
2023,"MI","FT",65000,"US","M"
2023,"EN","FT",79976,"GB","M"
2023,"EN","FT",65000,"US","M"
2023,"EN","FT",79976,"GB","M"
2023,"EN","FT",65000,"US","M"
2023,"MI","FT",65000,"US","M"
2023,"MI","FT",65000,"US","M"
2023,"SE","FT",79976,"GB","M"
2023,"SE","FT",79976,"GI","L"
2023,"MI","FT",65000,"US","M"
2023,"MI","FT",65000,"US","M"
2023,"SE","FT",70179,"US","L"
2023,"MI","FT",79976,"GB","M"
2023,"SE","FT",65000,"US","M"
2023,"MI","FT",65000,"US","M"
2023,"MI","FT",65000,"US","M"
2023,"SE","FT",65000,"US","M"
2023,"MI","FT",65000,"US","M"
2023,"EN","FT",65000,"US","M"
2023,"MI","FT",65000,"US","M"
2023,"MI","FT",65000,"US","M"
2023,"SE","FT",79976,"GB","M"
2023,"MI","FT",70179,"FR","M"
2023,"MI","FT",65000,"US","M"
2023,"MI","FT",79976,"GB","M"
2023,"SE","FT",65000,"US","M"
2023,"MI","FT",65000,"US","M"
2023,"MI","FT",65000,"US","M"
2023,"MI","FT",70179,"DE","S"
2023,"SE","FT",65000,"US","M"
2023,"EN","FT",65000,"US","M"
2023,"EN","FT",65000,"US","M"
2023,"EN","FT",65000,"US","M"
2023,"EN","FT",65000,"US","M"
2023,"MI","FT",79976,"GB","M"
2023,"SE","FT",65000,"CO","M"
2023,"MI","FT",65000,"US","M"
2023,"MI","FT",79976,"GB","M"
2023,"SE","FT",65000,"US","M"
2023,"SE","FT",65000,"US","M"
2023,"MI","FT",79976,"GB","M"
2023,"SE","FT",70179,"PT","M"
2022,"EN","FT",65000,"US","M"
2022,"MI","FT",65000,"US","M"
2022,"SE","FT",68293,"ES","M"
2022,"SE","FT",65000,"US","M"
2022,"SE","FT",68293,"ES","M"
2022,"SE","FT",68293,"ES","M"
2022,"MI","FT",65000,"CA","M"
2022,"SE","FT",68293,"IT","L"
2022,"MI","FT",65000,"US","M"
2022,"MI","FT",80036,"GB","M"
2022,"MI","FT",65000,"US","M"
2022,"MI","FT",45050,"AU","L"
2022,"MI","FT",80036,"GB","M"
2022,"MI","FT",80036,"GB","M"
2022,"MI","FT",80036,"GB","M"
2022,"SE","FT",65000,"AE","S"
2022,"EN","FT",65000,"US","S"
2022,"SE","FT",68293,"IE","S"
2020,"MI","FT",74130,"AT","L"
2021,"EN","FT",76833,"DE","S"
2021,"EN","FT",76833,"DE","L"
2021,"SE","FT",76833,"GB","S"
2023,"SE","FT",64980,"US","M"
2024,"EN","FT",64900,"US","M"
2024,"EN","FT",64900,"US","M"
2024,"EN","FT",64900,"US","M"
2024,"EN","FT",64600,"US","M"
2024,"EN","FT",64600,"US","M"
2024,"EN","FT",64500,"US","M"
2023,"MI","FT",64500,"US","M"
2023,"MI","FT",64300,"US","M"
2024,"SE","FT",64200,"US","M"
2024,"SE","FT",64200,"US","M"
2023,"EN","FT",64200,"US","M"
2024,"EN","FT",64000,"US","M"
2024,"EN","FT",64000,"US","M"
2024,"MI","FT",64000,"US","M"
2024,"SE","FT",80000,"US","M"
2023,"EN","FT",64000,"US","M"
2023,"EN","FT",64000,"US","M"
2023,"SE","FT",64000,"US","M"
2022,"EN","FT",64000,"US","L"
2023,"SE","FT",63967,"US","M"
2022,"MI","FT",63900,"US","M"
2023,"EN","FT",63750,"US","M"
2023,"MI","FT",63600,"US","M"
2024,"EN","FT",63444,"US","M"
2023,"EN","FT",63200,"US","M"
2024,"EN","FT",63000,"US","M"
2023,"MI","FT",63000,"US","L"
2023,"SE","FT",63000,"US","M"
2023,"SE","FT",63000,"US","M"
2022,"SE","FT",63000,"US","M"
2022,"EN","FT",66192,"DE","L"
2022,"SE","FT",63000,"US","M"
2022,"SE","FT",63000,"US","M"
2022,"SE","FT",63000,"US","M"
2022,"SE","FT",63000,"US","M"
2022,"SE","FT",63000,"US","M"
2022,"SE","FT",63000,"US","M"
2022,"SE","FT",63000,"US","M"
2022,"SE","FT",63000,"US","M"
2022,"SE","FT",63000,"US","M"
2022,"SE","FT",63000,"US","M"
2022,"SE","FT",63000,"US","M"
2022,"SE","FT",63000,"US","M"
2022,"SE","FT",63000,"US","M"
2023,"MI","FT",62500,"US","M"
2023,"MI","FT",62500,"US","M"
2023,"MI","FT",62500,"US","M"
2023,"MI","FT",62500,"US","M"
2023,"MI","FT",62500,"US","M"
2022,"MI","FT",65666,"DE","S"
2024,"MI","FT",62300,"US","M"
2024,"SE","FT",62300,"US","M"
2024,"MI","FT",62100,"US","M"
2024,"MI","FT",62100,"US","M"
2024,"MI","FT",62000,"US","M"
2024,"MI","FT",62000,"US","M"
2024,"MI","FT",62000,"US","M"
2024,"SE","FT",62000,"US","M"
2023,"MI","FT",62000,"US","M"
2023,"MI","FT",62000,"US","M"
2023,"EN","FT",62000,"US","M"
2023,"SE","FT",62000,"US","M"
2023,"MI","FT",66940,"ES","M"
2023,"MI","FT",76284,"GB","M"
2023,"SE","FT",62000,"US","M"
2023,"EN","FT",62000,"US","M"
2023,"MI","FT",66940,"ES","M"
2023,"MI","FT",76284,"GB","M"
2022,"MI","FT",62000,"US","M"
2022,"MI","FT",65141,"FR","M"
2021,"MI","FT",62000,"US","L"
2024,"MI","FT",61800,"US","M"
2024,"MI","FT",61800,"US","M"
2023,"MI","FT",61800,"US","M"
2023,"EN","FT",61800,"US","M"
2023,"EN","FT",61800,"US","M"
2023,"EN","FT",61800,"US","M"
2023,"EN","FT",61800,"US","M"
2024,"EN","FT",61700,"US","M"
2024,"EN","FT",61700,"US","M"
2024,"MI","FT",61600,"US","M"
2020,"MI","FT",70139,"FR","L"
2024,"EN","FT",61463,"US","M"
2022,"SE","FT",61300,"CA","M"
2022,"SE","FT",61300,"CA","M"
2023,"EN","FT",61200,"US","M"
2023,"MI","FT",61200,"US","M"
2024,"MI","FT",61000,"US","M"
2022,"MI","FT",64090,"DE","M"
2024,"SE","FT",76075,"US","M"
2024,"EN","FT",60800,"US","M"
2023,"SE","FT",74562,"GB","M"
2024,"EN","FT",60500,"US","M"
2023,"MI","FT",60400,"US","M"
2024,"EN","FT",60080,"US","M"
2023,"SE","FT",73857,"GB","M"
2024,"SE","FT",66666,"DE","S"
2024,"SE","FT",75000,"GB","M"
2024,"MI","FT",60000,"US","M"
2024,"EN","FT",60000,"US","M"
2024,"SE","FT",75000,"GB","M"
2024,"SE","FT",66666,"DE","S"
2024,"EN","FT",60000,"US","M"
2024,"SE","FT",66666,"PL","M"
2024,"MI","FT",60000,"US","M"
2024,"MI","FT",60000,"US","M"
2024,"SE","FT",75000,"GB","M"
2024,"SE","FT",60000,"BR","M"
2024,"MI","FT",75000,"US","M"
2024,"MI","FT",60000,"US","M"
2024,"SE","FT",75000,"GB","M"
2024,"SE","FT",66666,"LT","M"
2024,"MI","FT",66666,"DE","L"
2022,"SE","FT",60000,"IN","M"
2024,"SE","FT",60000,"UA","M"
2024,"MI","FT",60000,"US","M"
2024,"SE","FT",66666,"ES","M"
2024,"SE","FT",75000,"GB","M"
2024,"MI","FT",66666,"DE","M"
2024,"MI","FT",60000,"US","M"
2024,"EN","FT",60000,"US","M"
2024,"SE","FT",66666,"PT","M"
2023,"EN","FT",60000,"US","M"
2023,"SE","FT",64781,"ES","M"
2023,"MI","FT",60000,"US","M"
2023,"MI","FT",60000,"US","M"
2023,"EN","FT",60000,"US","M"
2023,"EN","FT",60000,"US","M"
2023,"SE","FT",64781,"ES","M"
2023,"SE","FT",73824,"GB","M"
2023,"EN","FT",73824,"GB","M"
2023,"MI","FT",73824,"GB","M"
